game_id,team,team_id,period,minute,second,type,formation
1729544,Tottenham,30,2,70,37,FormationChange,4-2-3-1
1729544,Tottenham,30,2,85,19,FormationChange,4-4-2
1729544,Aston Villa,24,2,91,6,FormationChange,4-4-2
1729544,Tottenham,30,1,0,0,FormationSet,4-2-3-1
1729538,Fulham,170,2,75,46,FormationChange,4-2-3-1
1729538,Wolves,161,2,82,51,FormationChange,3-5-2
1729538,Fulham,170,1,0,0,FormationSet,4-2-3-1
1729546,Wolves,161,2,62,11,FormationChange,3-4-3
1729546,Arsenal,13,2,77,4,FormationChange,4-3-3
1729546,Wolves,161,2,92,38,FormationChange,3-5-2
1729546,Arsenal,13,2,92,45,FormationChange,5-4-1
1729546,Wolves,161,1,0,0,FormationSet,3-5-2
1729547,Luton,95,2,45,0,FormationChange,3-4-2-1
1729547,Luton,95,2,60,6,FormationChange,3-4-2-1
1729547,Luton,95,2,75,10,FormationChange,4-2-3-1
1729547,Brentford,189,2,92,0,FormationChange,4-3-3
1729547,Brentford,189,1,0,0,FormationSet,4-3-3
1729548,Sheff Utd,163,2,45,0,FormationChange,4-4-1-1
1729548,Burnley,184,1,0,0,FormationSet,4-4-2
1729552,Man Utd,32,2,79,32,FormationChange,4-2-3-1
1729552,Newcastle,23,1,0,0,FormationSet,4-3-3
1729553,Everton,31,1,6,45,FormationChange,4-4-1-1
1729553,Nottingham Forest,174,2,64,43,FormationChange,4-2-3-1
1729553,Nottingham Forest,174,1,0,0,FormationSet,4-3-3
1729545,Aston Villa,24,2,65,0,FormationChange,4-4-2
1729545,Bournemouth,183,1,0,0,FormationSet,4-2-3-1
1729549,Chelsea,15,1,46,19,FormationChange,4-2-3-1
1729549,Brighton,211,2,57,26,FormationChange,4-2-3-1
1729549,Chelsea,15,2,71,38,FormationChange,4-2-3-1
1729549,Brighton,211,1,0,0,FormationSet,4-2-3-1
1729550,Fulham,170,2,61,50,FormationChange,4-2-3-1
1729550,Liverpool,26,2,82,24,FormationChange,4-2-2-2
1729550,Fulham,170,2,89,52,FormationChange,4-4-2
1729550,Fulham,170,1,0,0,FormationSet,4-2-3-1
1729551,Tottenham,30,2,45,0,FormationChange,4-2-3-1
1729551,Tottenham,30,2,87,11,FormationChange,4-2-3-1
1729551,Man City,167,1,0,0,FormationSet,24
1729554,Crystal Palace,162,2,81,58,FormationChange,4-2-3-1
1729554,West Ham,29,2,88,4,FormationChange,4-2-3-1
1729554,West Ham,29,1,0,0,FormationSet,4-2-3-1
1729559,Luton,95,2,61,7,FormationChange,3-4-2-1
1729559,Luton,95,2,87,54,FormationChange,3-4-2-1
1729559,Luton,95,1,0,0,FormationSet,3-4-2-1
1729562,Burnley,184,1,35,9,FormationChange,4-4-2
1729562,Burnley,184,2,91,31,FormationChange,4-4-2
1729562,Wolves,161,1,0,0,FormationSet,3-4-3
1729555,Aston Villa,24,2,90,0,FormationChange,4-4-2
1729555,Aston Villa,24,1,0,0,FormationSet,4-4-1-1
1729556,Brighton,211,2,69,10,FormationChange,4-2-3-1
1729556,Brentford,189,1,0,0,FormationSet,4-4-2
1729563,Bournemouth,183,2,61,23,FormationChange,4-2-3-1
1729563,Crystal Palace,162,2,68,59,FormationChange,4-2-3-1
1729563,Crystal Palace,162,1,0,0,FormationSet,4-2-3-1
1729558,Nottingham Forest,174,2,45,2,FormationChange,4-2-3-1
1729558,Fulham,170,1,0,0,FormationSet,4-2-3-1
1729564,Man Utd,32,2,45,6,FormationChange,4-2-3-1
1729564,Chelsea,15,2,45,10,FormationChange,4-2-3-1
1729564,Man Utd,32,1,0,0,FormationSet,4-2-3-1
1729560,Liverpool,26,1,0,0,FormationSet,4-3-3
1729557,Everton,31,2,66,15,FormationChange,4-4-1-1
1729557,Newcastle,23,2,89,32,FormationChange,4-4-2
1729557,Everton,31,1,0,0,FormationSet,4-4-1-1
1729561,Tottenham,30,2,66,34,FormationChange,4-2-3-1
1729561,Tottenham,30,2,83,25,FormationChange,4-4-2
1729561,Tottenham,30,2,87,41,FormationChange,4-4-2
1729561,Tottenham,30,1,0,0,FormationSet,4-2-3-1
1729565,Aston Villa,24,1,0,0,FormationSet,4-4-1-1
1729566,Brighton,211,2,45,0,FormationChange,4-2-3-1
1729566,Burnley,184,2,81,40,FormationChange,5-4-1
1729566,Brighton,211,2,84,28,FormationChange,4-4-2
1729566,Brighton,211,1,0,0,FormationSet,4-2-3-1
1729567,Liverpool,26,2,45,0,FormationChange,4-3-3
1729567,Crystal Palace,162,2,67,14,FormationChange,4-3-3
1729567,Liverpool,26,2,73,14,FormationChange,4-3-3
1729567,Crystal Palace,162,2,83,43,FormationChange,4-4-1-1
1729567,Crystal Palace,162,1,0,0,FormationSet,4-3-3
1729488,Bournemouth,183,2,59,14,FormationChange,4-2-3-1
1729488,Bournemouth,183,1,0,0,FormationSet,4-2-3-1
1729489,Sheff Utd,163,2,52,47,FormationChange,4-1-4-1
1729489,Brentford,189,2,65,40,FormationChange,5-3-2
1729489,Sheff Utd,163,2,72,5,FormationChange,5-4-1
1729489,Sheff Utd,163,1,0,0,FormationSet,4-1-4-1
1729491,Nottingham Forest,174,1,0,0,FormationSet,3-5-2
1729568,Chelsea,15,1,26,35,FormationChange,4-2-3-1
1729568,Chelsea,15,2,83,25,FormationChange,4-2-3-1
1729568,Everton,31,1,0,0,FormationSet,4-4-1-1
1729569,West Ham,29,2,45,0,FormationChange,3-4-2-1
1729569,West Ham,29,2,64,5,FormationChange,3-4-2-1
1729569,West Ham,29,1,0,0,FormationSet,4-4-1-1
1729487,Man City,167,2,68,14,FormationChange,4-2-3-1
1729487,Luton,95,2,89,17,FormationChange,4-4-2
1729487,Man City,167,2,92,40,FormationChange,5-4-1
1729487,Man City,167,1,0,0,FormationSet,4-2-3-1
1729490,Newcastle,23,2,63,50,FormationChange,4-3-3
1729490,Tottenham,30,2,72,55,FormationChange,4-2-3-1
1729490,Tottenham,30,2,90,24,FormationChange,4-2-3-1
1729490,Newcastle,23,1,0,0,FormationSet,4-3-3
1729500,Nottingham Forest,174,2,67,27,FormationChange,4-3-1-2
1729500,Nottingham Forest,174,2,88,0,FormationChange,4-2-3-1
1729500,Tottenham,30,2,88,2,FormationChange,4-2-3-1
1729500,Nottingham Forest,174,1,0,0,FormationSet,3-5-2
1729495,Everton,31,2,45,0,FormationChange,5-4-1
1729495,Burnley,184,1,0,0,FormationSet,4-4-2
1729496,Chelsea,15,2,75,31,FormationChange,4-2-3-1
1729496,Chelsea,15,1,0,0,FormationSet,4-2-3-1
1729498,Crystal Palace,162,1,33,35,FormationChange,5-4-1
1729498,Crystal Palace,162,2,90,20,FormationChange,4-2-3-1
1729498,Man City,167,1,0,0,FormationSet,4-2-3-1
1729499,Newcastle,23,1,13,35,FormationChange,4-3-3
1729499,Fulham,170,1,21,56,FormationChange,4-2-3-1
1729499,Fulham,170,2,60,29,FormationChange,4-2-3-1
1729499,Fulham,170,2,76,21,FormationChange,4-2-3-1
1729499,Newcastle,23,2,83,41,FormationChange,4-3-3
1729499,Newcastle,23,1,0,0,FormationSet,4-3-3
1729493,Brighton,211,2,78,15,FormationChange,4-2-3-1
1729493,Arsenal,13,1,0,0,FormationSet,4-3-3
1729494,Brentford,189,2,70,37,FormationChange,3-5-2
1729494,Brentford,189,2,75,21,FormationChange,3-5-2
1729494,Aston Villa,24,2,80,47,FormationChange,3-5-2
1729494,Aston Villa,24,2,89,14,FormationChange,3-5-2
1729494,Aston Villa,24,2,98,35,FormationChange,3-5-2
1729494,Aston Villa,24,1,0,0,FormationSet,3-5-2
1729497,Liverpool,26,2,61,1,FormationChange,4-3-3
1729497,Liverpool,26,1,0,0,FormationSet,4-3-3
1729501,West Ham,29,2,92,26,FormationChange,4-4-2
1729501,Wolves,161,1,0,0,FormationSet,3-4-3
1729503,Brighton,211,2,45,0,FormationChange,4-2-3-1
1729503,Brighton,211,2,76,16,FormationChange,4-2-3-1
1729503,Brighton,211,1,0,0,FormationSet,4-2-3-1
1729502,Aston Villa,24,1,0,0,FormationSet,4-4-1-1
1729504,Burnley,184,2,88,41,FormationChange,3-4-3
1729504,Fulham,170,1,0,0,FormationSet,4-2-3-1
1729505,Liverpool,26,2,67,20,FormationChange,4-3-3
1729505,Liverpool,26,1,0,0,FormationSet,4-3-3
1729506,Newcastle,23,1,37,7,FormationChange,4-2-3-1
1729506,Luton,95,2,45,1,FormationChange,3-4-2-1
1729506,Luton,95,2,75,10,FormationChange,3-4-2-1
1729506,Luton,95,2,80,17,FormationChange,3-4-2-1
1729506,Luton,95,1,0,0,FormationSet,3-4-2-1
1729508,Nottingham Forest,174,1,30,55,FormationChange,4-2-3-1
1729508,Bournemouth,183,2,81,49,FormationChange,4-2-3-1
1729508,Nottingham Forest,174,1,0,0,FormationSet,4-2-3-1
1729509,Everton,31,1,23,45,FormationChange,4-2-3-1
1729509,Tottenham,30,2,62,53,FormationChange,4-2-3-1
1729509,Everton,31,2,78,22,FormationChange,4-4-2
1729509,Tottenham,30,1,0,0,FormationSet,4-2-3-1
1729510,Man Utd,32,2,84,7,FormationChange,4-2-3-1
1729510,West Ham,29,2,86,56,FormationChange,4-2-3-1
1729510,West Ham,29,2,93,1,FormationChange,4-2-3-1
1729510,West Ham,29,1,0,0,FormationSet,4-2-3-1
1729511,Chelsea,15,2,58,33,FormationChange,4-1-4-1
1729511,Chelsea,15,1,0,0,FormationSet,4-2-3-1
1729512,Bournemouth,183,2,72,32,FormationChange,4-2-3-1
1729512,Fulham,170,2,84,38,FormationChange,4-4-2
1729512,Fulham,170,1,0,0,FormationSet,4-2-3-1
1729516,Liverpool,26,2,66,25,FormationChange,4-3-3
1729516,Burnley,184,2,84,36,FormationChange,4-4-2
1729516,Burnley,184,1,0,0,FormationSet,4-4-2
1729519,Man Utd,32,2,80,5,FormationChange,4-2-3-1
1729519,Aston Villa,24,2,85,35,FormationChange,4-2-3-1
1729519,Man Utd,32,2,88,19,FormationChange,5-3-2
1729519,Man Utd,32,1,0,0,FormationSet,4-2-3-1
1729520,Newcastle,23,2,54,56,FormationChange,4-3-3
1729520,Newcastle,23,2,78,41,FormationChange,4-3-3
1729520,Nottingham Forest,174,2,90,2,FormationChange,5-4-1
1729520,Nottingham Forest,174,1,0,0,FormationSet,4-2-3-1
1729521,Sheff Utd,163,2,45,0,FormationChange,19
1729521,Sheff Utd,163,2,85,47,FormationChange,4-3-3
1729521,Luton,95,1,0,0,FormationSet,3-4-2-1
1729514,Wolves,161,1,51,35,FormationChange,3-4-2-1
1729514,Brentford,189,2,45,4,FormationChange,4-3-3
1729514,Brentford,189,2,66,50,FormationChange,4-3-3
1729514,Brentford,189,2,85,10,FormationChange,4-4-2
1729514,Brentford,189,1,0,0,FormationSet,4-3-3
1729517,Chelsea,15,2,57,14,FormationChange,4-2-3-1
1729517,Crystal Palace,162,2,89,39,FormationChange,4-3-3
1729517,Chelsea,15,2,91,52,FormationChange,4-2-3-1
1729517,Chelsea,15,1,0,0,FormationSet,4-2-3-1
1729518,Man City,167,1,42,21,FormationChange,4-2-3-1
1729518,Everton,31,2,64,18,FormationChange,5-4-1
1729518,Everton,31,2,79,33,FormationChange,5-4-1
1729518,Everton,31,1,0,0,FormationSet,4-2-3-1
1729513,Arsenal,13,2,63,53,FormationChange,19
1729513,Arsenal,13,1,0,0,FormationSet,4-3-3
1729515,Tottenham,30,2,64,23,FormationChange,4-2-3-1
1729515,Tottenham,30,1,0,0,FormationSet,4-2-3-1
1729522,Burnley,184,2,58,18,FormationChange,4-4-1-1
1729522,Aston Villa,24,2,92,33,FormationChange,4-4-1-1
1729522,Aston Villa,24,1,0,0,FormationSet,4-4-1-1
1729523,Crystal Palace,162,1,0,0,FormationSet,4-3-3
1729526,Luton,95,2,45,0,FormationChange,3-4-2-1
1729526,Luton,95,2,61,57,FormationChange,3-4-2-1
1729526,Chelsea,15,2,61,58,FormationChange,4-2-3-1
1729526,Chelsea,15,2,80,30,FormationChange,4-2-3-1
1729526,Luton,95,1,0,0,FormationSet,3-4-2-1
1729527,Man City,167,2,67,18,FormationChange,4-2-3-1
1729527,Man City,167,1,0,0,FormationSet,4-2-3-1
1729528,Nottingham Forest,174,2,86,40,FormationChange,3-4-3
1729528,Man Utd,32,2,89,15,FormationChange,4-2-3-1
1729528,Nottingham Forest,174,1,0,0,FormationSet,4-2-3-1
1729531,Everton,31,2,62,52,FormationChange,4-3-3
1729531,Wolves,161,1,0,0,FormationSet,3-4-2-1
1729524,Arsenal,13,2,66,41,FormationChange,3-5-2
1729524,Fulham,170,1,0,0,FormationSet,4-2-3-1
1729529,Tottenham,30,2,57,47,FormationChange,4-2-3-1
1729529,Bournemouth,183,2,81,23,FormationChange,4-2-3-1
1729529,Tottenham,30,2,83,21,FormationChange,5-4-1
1729529,Tottenham,30,2,93,34,FormationChange,5-3-2
1729529,Tottenham,30,1,0,0,FormationSet,4-3-3
1729525,Newcastle,23,2,53,12,FormationChange,4-3-3
1729525,Liverpool,26,2,64,2,FormationChange,4-3-3
1729525,Newcastle,23,2,81,50,FormationChange,5-4-1
1729525,Liverpool,26,1,0,0,FormationSet,4-3-3
1729530,West Ham,29,2,72,31,FormationChange,4-2-3-1
1729530,Brighton,211,2,73,50,FormationChange,4-3-1-2
1729530,Brighton,211,1,0,0,FormationSet,4-3-1-2
1729445,Burnley,184,2,73,58,FormationChange,4-4-2
1729445,Burnley,184,1,0,0,FormationSet,4-4-2
1729446,Chelsea,15,2,73,26,FormationChange,4-2-3-1
1729446,Chelsea,15,2,76,14,FormationChange,4-2-3-1
1729446,Chelsea,15,1,0,0,FormationSet,4-2-3-1
1729449,Man City,167,1,0,0,FormationSet,4-2-3-1
1729447,Aston Villa,24,2,63,33,FormationChange,4-4-2
1729447,Aston Villa,24,2,73,30,FormationChange,4-4-2
1729447,Aston Villa,24,1,0,0,FormationSet,4-4-2
1729448,Man Utd,32,2,62,27,FormationChange,4-2-3-1
1729448,Man Utd,32,2,87,26,FormationChange,4-2-3-1
1729448,Tottenham,30,2,88,49,FormationChange,3-4-3
1729448,Man Utd,32,1,0,0,FormationSet,4-2-3-1
1729533,Crystal Palace,162,2,67,21,FormationChange,3-4-3
1729533,Crystal Palace,162,2,86,31,FormationChange,3-4-3
1729533,Arsenal,13,1,0,0,FormationSet,4-3-3
1729534,Nottingham Forest,174,2,61,26,FormationChange,4-2-3-1
1729534,Brentford,189,2,73,35,FormationChange,3-5-2
1729534,Nottingham Forest,174,2,85,9,FormationChange,4-2-3-1
1729534,Brentford,189,1,0,0,FormationSet,3-5-2
1729532,Bournemouth,183,2,54,47,FormationChange,4-2-3-1
1729532,Liverpool,26,2,63,11,FormationChange,4-3-3
1729532,Bournemouth,183,2,68,24,FormationChange,4-2-3-1
1729532,Liverpool,26,2,82,23,FormationChange,4-3-3
1729532,Bournemouth,183,1,0,0,FormationSet,4-2-3-1
1729450,West Ham,29,2,69,8,FormationChange,4-1-4-1
1729450,West Ham,29,1,0,0,FormationSet,4-4-1-1
1729444,Brighton,211,2,91,19,FormationChange,4-3-3
1729444,Wolves,161,1,0,0,FormationSet,3-4-2-1
1729451,Newcastle,23,1,42,18,FormationChange,4-3-3
1729451,Newcastle,23,2,74,52,FormationChange,5-4-1
1729451,Newcastle,23,2,98,43,FormationChange,5-4-1
1729451,Aston Villa,24,1,0,0,FormationSet,4-4-2
1729458,Sheff Utd,163,2,45,0,FormationChange,5-3-2
1729458,Crystal Palace,162,2,69,14,FormationChange,4-3-3
1729458,Crystal Palace,162,2,77,28,FormationChange,4-3-3
1729458,Sheff Utd,163,2,81,12,FormationChange,5-3-2
1729458,Crystal Palace,162,1,0,0,FormationSet,4-3-3
1729452,Everton,31,1,0,0,FormationSet,4-4-1-1
1729453,Luton,95,1,0,0,FormationSet,3-4-2-1
1729454,Arsenal,13,2,92,7,FormationChange,4-3-3
1729454,Nottingham Forest,174,1,0,0,FormationSet,4-2-3-1
1729459,Chelsea,15,2,45,0,FormationChange,4-2-3-1
1729459,Chelsea,15,2,65,10,FormationChange,4-2-3-1
1729459,Liverpool,26,1,0,0,FormationSet,4-3-3
1729460,Burnley,184,2,58,30,FormationChange,5-4-1
1729460,Man City,167,2,70,46,FormationChange,4-2-3-1
1729460,Man City,167,2,76,2,FormationChange,4-2-3-1
1729460,Burnley,184,2,86,0,FormationChange,5-4-1
1729460,Man City,167,2,86,49,FormationChange,4-2-3-1
1729460,Man City,167,1,0,0,FormationSet,4-2-3-1
1729455,Tottenham,30,2,87,13,FormationChange,4-2-3-1
1729455,Tottenham,30,2,91,14,FormationChange,4-2-3-1
1729455,Tottenham,30,1,0,0,FormationSet,4-2-3-1
1729456,West Ham,29,2,68,0,FormationChange,4-2-3-1
1729456,Bournemouth,183,2,91,0,FormationChange,4-2-3-1
1729456,West Ham,29,1,0,0,FormationSet,9
1729457,Wolves,161,2,63,4,FormationChange,3-4-2-1
1729457,Wolves,161,2,82,5,FormationChange,4-2-3-1
1729457,Wolves,161,1,0,0,FormationSet,3-4-2-1
1729464,Crystal Palace,162,1,27,29,FormationChange,4-3-3
1729464,Crystal Palace,162,2,45,0,FormationChange,4-3-3
1729464,Brighton,211,2,87,42,FormationChange,4-2-3-1
1729464,Brighton,211,1,0,0,FormationSet,3-4-2-1
1729465,Fulham,170,2,84,24,FormationChange,4-2-3-1
1729465,Burnley,184,1,0,0,FormationSet,4-4-2
1729467,Everton,31,2,74,45,FormationChange,4-4-1-1
1729467,Everton,31,2,79,58,FormationChange,4-4-2
1729467,Tottenham,30,2,85,32,FormationChange,4-3-3
1729467,Tottenham,30,2,88,57,FormationChange,5-4-1
1729467,Tottenham,30,1,0,0,FormationSet,4-2-3-1
1729469,Luton,95,2,78,29,FormationChange,3-4-2-1
1729469,Newcastle,23,1,0,0,FormationSet,4-3-3
1729470,Sheff Utd,163,2,45,0,FormationChange,5-4-1
1729470,Aston Villa,24,2,45,1,FormationChange,4-2-3-1
1729470,Sheff Utd,163,2,50,0,FormationChange,5-3-2
1729470,Aston Villa,24,2,70,50,FormationChange,4-2-3-1
1729470,Sheff Utd,163,1,0,0,FormationSet,5-4-1
1729462,Liverpool,26,2,57,26,FormationChange,4-3-3
1729462,Liverpool,26,2,84,33,FormationChange,4-3-3
1729462,Arsenal,13,1,0,0,FormationSet,4-3-3
1729461,Bournemouth,183,2,55,26,FormationChange,4-2-3-1
1729461,Bournemouth,183,2,83,16,FormationChange,4-2-3-1
1729461,Nottingham Forest,174,1,0,0,FormationSet,4-2-3-1
1729466,Chelsea,15,2,80,49,FormationChange,4-2-3-1
1729466,Chelsea,15,2,81,46,FormationChange,4-2-3-1
1729466,Wolves,161,1,0,0,FormationSet,3-4-2-1
1729468,West Ham,29,2,71,48,FormationChange,4-2-3-1
1729468,Man Utd,32,2,87,4,FormationChange,4-2-3-1
1729468,West Ham,29,1,0,0,FormationSet,4-2-3-1
1729463,Brentford,189,2,78,58,FormationChange,3-5-2
1729463,Man City,167,2,85,42,FormationChange,4-1-4-1
1729463,Man City,167,1,0,0,FormationSet,4-1-4-1
1729473,Fulham,170,2,62,59,FormationChange,4-2-3-1
1729473,Bournemouth,183,2,68,51,FormationChange,4-2-3-1
1729473,Fulham,170,1,0,0,FormationSet,4-2-3-1
1729474,Liverpool,26,2,45,0,FormationChange,4-3-3
1729474,Burnley,184,2,80,8,FormationChange,5-4-1
1729474,Burnley,184,1,0,0,FormationSet,4-4-2
1729475,Sheff Utd,163,1,0,0,FormationSet,5-4-1
1729476,Man City,167,1,22,44,FormationChange,4-1-4-1
1729476,Everton,31,2,55,26,FormationChange,4-2-3-1
1729476,Man City,167,2,56,53,FormationChange,4-1-4-1
1729476,Man City,167,2,76,47,FormationChange,4-1-4-1
1729476,Everton,31,2,88,2,FormationChange,4-2-3-1
1729476,Everton,31,1,0,0,FormationSet,4-2-3-1
1729477,Newcastle,23,2,59,15,FormationChange,4-3-3
1729477,Nottingham Forest,174,2,72,59,FormationChange,4-2-3-1
1729477,Newcastle,23,2,81,1,FormationChange,5-4-1
1729477,Nottingham Forest,174,1,0,0,FormationSet,4-2-3-1
1729478,Brighton,211,2,56,31,FormationChange,4-2-3-1
1729478,Tottenham,30,2,62,9,FormationChange,4-2-3-1
1729478,Tottenham,30,2,79,31,FormationChange,4-2-3-1
1729478,Brighton,211,2,82,32,FormationChange,4-2-3-1
1729478,Brighton,211,2,91,1,FormationChange,4-2-3-1
1729478,Tottenham,30,1,0,0,FormationSet,4-2-3-1
1729480,Wolves,161,2,46,49,FormationChange,3-4-2-1
1729480,Brentford,189,2,84,20,FormationChange,3-5-2
1729480,Wolves,161,1,0,0,FormationSet,3-4-2-1
1729471,Aston Villa,24,2,64,28,FormationChange,4-2-3-1
1729471,Aston Villa,24,2,72,45,FormationChange,4-2-3-1
1729471,Aston Villa,24,1,0,0,FormationSet,4-2-3-1
1729479,West Ham,29,2,45,0,FormationChange,4-4-1-1
1729479,West Ham,29,2,76,59,FormationChange,5
1729479,Arsenal,13,1,0,0,FormationSet,4-3-3
1729472,Chelsea,15,2,45,1,FormationChange,4-2-3-1
1729472,Chelsea,15,1,0,0,FormationSet,4-2-3-1
1729481,Brentford,189,2,62,45,FormationChange,3-5-2
1729481,Brentford,189,2,84,56,FormationChange,3-5-2
1729481,Brentford,189,1,0,0,FormationSet,3-5-2
1729482,Burnley,184,2,45,1,FormationChange,4-4-2
1729482,Burnley,184,2,62,26,FormationChange,4-4-2
1729482,Burnley,184,1,0,0,FormationSet,4-4-2
1729484,Aston Villa,24,1,0,0,FormationSet,4-2-3-1
1729486,Chelsea,15,2,63,43,FormationChange,4-2-3-1
1729486,Chelsea,15,2,71,2,FormationChange,5-3-2
1729486,Chelsea,15,2,81,33,FormationChange,5-3-2
1729486,Man City,167,1,0,0,FormationSet,4-1-4-1
1729310,Newcastle,23,2,70,45,FormationChange,4-3-3
1729310,Bournemouth,183,2,92,49,FormationChange,4-4-2
1729310,Bournemouth,183,1,0,0,FormationSet,4-2-3-1
1729313,Nottingham Forest,174,2,66,22,FormationChange,4-2-3-1
1729313,West Ham,29,2,75,14,FormationChange,4-2-3-1
1729313,West Ham,29,2,88,38,FormationChange,3-4-3
1729313,West Ham,29,2,92,19,FormationChange,3-4-3
1729313,Nottingham Forest,174,2,93,19,FormationChange,4-2-3-1
1729313,West Ham,29,1,0,0,FormationSet,4-2-3-1
1729319,Tottenham,30,2,70,53,FormationChange,4-2-3-1
1729319,Tottenham,30,2,85,1,FormationChange,3-4-3
1729319,Wolves,161,2,91,32,FormationChange,5-4-1
1729319,Tottenham,30,1,0,0,FormationSet,4-2-3-1
1729485,Luton,95,1,0,0,FormationSet,3-4-2-1
1729316,Sheff Utd,163,1,12,5,FormationChange,3-5-1-1
1729316,Sheff Utd,163,1,30,2,FormationChange,3-5-1-1
1729316,Brighton,211,2,45,0,FormationChange,4-2-3-1
1729316,Sheff Utd,163,2,62,24,FormationChange,3-5-1-1
1729316,Sheff Utd,163,2,78,56,FormationChange,3-5-1-1
1729316,Brighton,211,2,80,49,FormationChange,4-2-3-1
1729316,Brighton,211,1,0,0,FormationSet,4-2-3-1
1729483,Crystal Palace,162,2,71,28,FormationChange,3-4-2-1
1729483,Everton,31,1,0,0,FormationSet,4-4-1-1
1729507,Man City,167,2,88,36,FormationChange,4-3-3
1729507,Man City,167,1,0,0,FormationSet,4-2-3-1
1729340,Liverpool,26,2,67,9,FormationChange,4-3-3
1729340,Liverpool,26,2,88,10,FormationChange,4-3-3
1729340,Liverpool,26,1,0,0,FormationSet,4-3-3
1729325,Newcastle,23,2,63,30,FormationChange,4-3-3
1729325,Newcastle,23,2,72,59,FormationChange,4-3-3
1729325,Newcastle,23,2,73,0,FormationChange,4-3-3
1729325,Arsenal,13,2,75,48,FormationChange,4-3-3
1729325,Arsenal,13,2,88,21,FormationChange,4-3-3
1729325,Arsenal,13,1,0,0,FormationSet,4-3-3
1729328,Nottingham Forest,174,2,45,0,FormationChange,4-2-3-1
1729328,Aston Villa,24,2,91,27,FormationChange,4-4-2
1729328,Aston Villa,24,1,0,0,FormationSet,4-2-3-1
1729322,Man City,167,2,62,39,FormationChange,24
1729322,Bournemouth,183,2,68,20,FormationChange,4-2-3-1
1729322,Bournemouth,183,2,79,12,FormationChange,4-2-3-1
1729322,Bournemouth,183,2,87,47,FormationChange,4-4-2
1729322,Bournemouth,183,1,0,0,FormationSet,4-2-3-1
1729331,Brighton,211,2,74,50,FormationChange,4-2-3-1
1729331,Brighton,211,2,80,26,FormationChange,4-2-3-1
1729331,Everton,31,2,88,53,FormationChange,4-4-1-1
1729331,Brighton,211,1,0,0,FormationSet,4-2-3-1
1729337,Burnley,184,1,36,45,FormationChange,4-4-2
1729337,Burnley,184,2,90,34,FormationChange,4-4-2
1729337,Crystal Palace,162,1,0,0,FormationSet,3-4-2-1
1729342,Man Utd,32,2,52,27,FormationChange,4-2-3-1
1729342,Fulham,170,2,67,30,FormationChange,4-2-3-1
1729342,Man Utd,32,2,79,54,FormationChange,4-2-3-1
1729342,Man Utd,32,1,0,0,FormationSet,4-2-3-1
1729347,Wolves,161,2,76,47,FormationChange,4-3-3
1729347,Sheff Utd,163,2,81,45,FormationChange,3-5-2
1729347,Wolves,161,2,86,32,FormationChange,4-2-3-1
1729347,Sheff Utd,163,1,0,0,FormationSet,3-5-2
1729344,Brentford,189,2,73,4,FormationChange,3-5-2
1729344,West Ham,29,2,93,40,FormationChange,4-2-3-1
1729344,West Ham,29,1,0,0,FormationSet,4-2-3-1
1729350,Chelsea,15,2,78,17,FormationChange,4-2-3-1
1729350,Brentford,189,1,0,0,FormationSet,3-5-2
1729356,West Ham,29,2,65,34,FormationChange,4-2-3-1
1729356,Everton,31,2,80,0,FormationChange,4-4-1-1
1729356,Everton,31,2,93,7,FormationChange,4-4-2
1729356,West Ham,29,2,96,38,FormationChange,5-3-2
1729356,Everton,31,1,0,0,FormationSet,4-4-1-1
1729359,Brighton,211,2,58,37,FormationChange,3-4-2-1
1729359,Fulham,170,1,0,0,FormationSet,4-2-3-1
1729362,Luton,95,1,5,4,FormationChange,3-4-2-1
1729362,Luton,95,2,52,55,FormationChange,3-4-2-1
1729362,Aston Villa,24,2,78,43,FormationChange,4-2-3-1
1729362,Luton,95,1,0,0,FormationSet,3-4-2-1
1729368,Newcastle,23,2,52,59,FormationChange,4-3-3
1729368,Newcastle,23,2,69,49,FormationChange,4-3-3
1729368,Newcastle,23,2,92,34,FormationChange,4-3-3
1729368,Newcastle,23,1,0,0,FormationSet,4-3-3
1729371,Liverpool,26,2,60,8,FormationChange,4-3-3
1729371,Nottingham Forest,174,2,64,36,FormationChange,4-2-3-1
1729371,Liverpool,26,2,83,23,FormationChange,4-3-3
1729371,Nottingham Forest,174,1,0,0,FormationSet,4-2-3-1
1729377,Tottenham,30,2,62,42,FormationChange,4-3-3
