game_id,team,team_id,period,minute,second,type,formation
1729383,Arsenal,13,2,69,19,FormationChange,4-3-3
1729383,Brentford,189,2,89,52,FormationChange,3-5-2
1729383,Arsenal,13,2,94,51,FormationChange,4-3-3
1729383,Arsenal,13,1,0,0,FormationSet,4-3-3
1729380,Bournemouth,183,2,73,49,FormationChange,4-4-2
1729380,Bournemouth,183,1,0,0,FormationSet,4-2-3-1
1729395,Luton,95,2,61,49,FormationChange,3-4-2-1
1729395,Crystal Palace,162,1,0,0,FormationSet,3-4-3
1729401,Man Utd,32,2,88,19,FormationChange,22
1729401,Man Utd,32,1,0,0,FormationSet,22
1729406,Wolves,161,1,10,54,FormationChange,4-2-3-1
1729406,Wolves,161,1,45,55,FormationChange,3-4-3
1729406,Fulham,170,2,60,54,FormationChange,4-2-3-1
1729406,Fulham,170,2,79,3,FormationChange,18
1729406,Wolves,161,2,79,5,FormationChange,3-4-3
1729406,Wolves,161,1,0,0,FormationSet,4-2-3-1
1729386,Aston Villa,24,2,57,28,FormationChange,4-2-3-1
1729386,Aston Villa,24,2,64,45,FormationChange,4-4-1-1
1729386,Aston Villa,24,2,69,25,FormationChange,4-4-1-1
1729386,Tottenham,30,2,87,15,FormationChange,4-2-3-1
1729386,Aston Villa,24,1,0,0,FormationSet,5-3-2
1729389,Nottingham Forest,174,2,71,49,FormationChange,4-4-2
1729389,Nottingham Forest,174,2,86,50,FormationChange,4-4-2
1729389,Brighton,211,1,0,0,FormationSet,4-2-3-1
1729398,Liverpool,26,2,60,43,FormationChange,4-3-3
1729398,Liverpool,26,1,0,0,FormationSet,4-3-3
1729404,Burnley,184,2,67,27,FormationChange,5-4-1
1729404,West Ham,29,1,0,0,FormationSet,4-2-3-1
1729392,Newcastle,23,1,35,27,FormationChange,4-3-3
1729392,Newcastle,23,2,68,57,FormationChange,4-3-3
1729392,Chelsea,15,2,70,7,FormationChange,4-2-3-1
1729392,Newcastle,23,1,0,0,FormationSet,4-3-3
1803627,Bournemouth,183,2,45,3,FormationChange,4-2-3-1
1803627,Bournemouth,183,2,70,49,FormationChange,4-2-3-1
1803627,Bournemouth,183,2,95,28,FormationChange,4-2-3-1
1803627,Bournemouth,183,1,0,0,FormationSet,4-2-3-1
1729415,Burnley,184,2,68,50,FormationChange,4-4-2
1729415,Brentford,189,1,0,0,FormationSet,3-5-2
1729423,Tottenham,30,2,65,38,FormationChange,4-2-3-1
1729423,Tottenham,30,2,79,27,FormationChange,4-4-2
1729423,Tottenham,30,1,0,0,FormationSet,4-2-3-1
1729425,Luton,95,2,45,1,FormationChange,3-4-2-1
1729425,Nottingham Forest,174,2,74,53,FormationChange,5-4-1
1729425,Nottingham Forest,174,1,0,0,FormationSet,4-2-3-1
1729432,Aston Villa,24,2,45,0,FormationChange,4-4-2
1729432,West Ham,29,2,65,36,FormationChange,4-2-3-1
1729432,West Ham,29,2,83,32,FormationChange,4-2-3-1
1729432,Aston Villa,24,1,0,0,FormationSet,4-4-2
1729440,Wolves,161,2,70,22,FormationChange,3-4-2-1
1729440,Aston Villa,24,2,87,6,FormationChange,5
1729440,Aston Villa,24,2,96,14,FormationChange,5-4-1
1729440,Wolves,161,1,0,0,FormationSet,3-4-2-1
1729438,Everton,31,1,0,0,FormationSet,4-4-1-1
1729442,Man Utd,32,2,45,0,FormationChange,4-2-3-1
1729442,Man Utd,32,1,0,0,FormationSet,4-2-3-1
1729443,Burnley,184,1,44,54,FormationChange,4-4-2
1729443,Burnley,184,2,45,26,FormationChange,4-4-2
1729443,Chelsea,15,2,61,32,FormationChange,4-2-3-1
1729443,Chelsea,15,2,72,30,FormationChange,4-2-3-1
1729443,Burnley,184,1,0,0,FormationSet,4-4-2
1729318,Newcastle,23,1,16,52,FormationChange,4-3-3
1729318,Newcastle,23,2,56,40,FormationChange,4-3-3
1729318,Newcastle,23,2,66,32,FormationChange,4-3-3
1729318,West Ham,29,2,93,6,FormationChange,4-2-3-1
1729318,West Ham,29,1,0,0,FormationSet,4-2-3-1
1729321,Nottingham Forest,174,2,45,0,FormationChange,4-2-3-1
1729321,Nottingham Forest,174,2,59,23,FormationChange,4-2-3-1
1729321,Nottingham Forest,174,1,0,0,FormationSet,4-2-3-1
1729324,Sheff Utd,163,1,0,0,FormationSet,3-5-2
1729327,Tottenham,30,2,67,42,FormationChange,4-3-3
1729327,Tottenham,30,2,84,5,FormationChange,4-4-2
1729327,Tottenham,30,2,87,34,FormationChange,4-3-3
1729327,Luton,95,1,0,0,FormationSet,4-3-3
1729312,Liverpool,26,2,82,10,FormationChange,4-3-3
1729312,Brighton,211,2,82,37,FormationChange,4-2-3-1
1729312,Brighton,211,1,0,0,FormationSet,4-2-3-1
1729315,Man City,167,1,26,5,FormationChange,4-1-4-1
1729315,Man City,167,2,60,53,FormationChange,4-1-4-1
1729315,Arsenal,13,1,0,0,FormationSet,4-3-3
1729330,Bournemouth,183,2,51,18,FormationChange,4-2-3-1
1729330,Crystal Palace,162,2,69,29,FormationChange,3-4-3
1729330,Bournemouth,183,1,0,0,FormationSet,4-3-3
1729339,Wolves,161,2,69,36,FormationChange,3-4-3
1729339,Burnley,184,2,72,22,FormationChange,4-4-2
1729339,Burnley,184,1,0,0,FormationSet,4-4-2
1729349,Everton,31,2,81,9,FormationChange,4-4-1-1
1729349,Everton,31,1,0,0,FormationSet,4-4-1-1
1729341,Nottingham Forest,174,1,0,0,FormationSet,4-2-3-1
1729343,Tottenham,30,2,81,56,FormationChange,4-2-3-1
1729343,Tottenham,30,1,0,0,FormationSet,4-2-3-1
1729333,Luton,95,2,53,1,FormationChange,3-4-2-1
1729333,Luton,95,2,74,34,FormationChange,4-3-3
1729333,Arsenal,13,1,0,0,FormationSet,4-3-3
1729336,Brighton,211,2,85,19,FormationChange,4-2-3-1
1729336,Brentford,189,1,0,0,FormationSet,3-5-2
1729355,Aston Villa,24,2,63,11,FormationChange,4-2-3-1
1729355,Aston Villa,24,2,70,51,FormationChange,4-2-3-1
1729355,Aston Villa,24,1,0,0,FormationSet,4-2-3-1
1729346,Man Utd,32,2,45,0,FormationChange,4-2-3-1
1729346,Man Utd,32,2,65,18,FormationChange,4-2-3-1
1729346,Chelsea,15,2,88,19,FormationChange,4-2-3-1
1729346,Man Utd,32,1,0,0,FormationSet,4-2-3-1
1729352,Liverpool,26,2,59,51,FormationChange,4-3-3
1729352,Liverpool,26,2,72,12,FormationChange,4-2-2-2
1729352,Sheff Utd,163,2,86,47,FormationChange,5
1729352,Liverpool,26,1,0,0,FormationSet,4-3-3
1729358,Brentford,189,2,80,56,FormationChange,3-5-2
1729358,Aston Villa,24,1,0,0,FormationSet,4-4-1-1
1729361,Brighton,211,2,63,33,FormationChange,4-2-3-1
1729361,Brighton,211,1,0,0,FormationSet,4-2-3-1
1729364,Crystal Palace,162,2,74,11,FormationChange,3-4-3
1729364,Man City,167,2,92,9,FormationChange,24
1729364,Man City,167,1,0,0,FormationSet,24
1729367,Burnley,184,2,68,8,FormationChange,4-4-1-1
1729367,Burnley,184,2,83,26,FormationChange,9
1729367,Everton,31,1,0,0,FormationSet,4-4-1-1
1729370,Newcastle,23,2,64,26,FormationChange,4-3-3
1729370,Fulham,170,2,85,6,FormationChange,4-2-3-1
1729370,Fulham,170,1,0,0,FormationSet,4-2-3-1
1729373,Bournemouth,183,2,68,9,FormationChange,4-2-3-1
1729373,Bournemouth,183,2,86,14,FormationChange,4-2-3-1
1729373,Bournemouth,183,1,0,0,FormationSet,4-2-3-1
1729385,West Ham,29,2,45,1,FormationChange,4-2-3-1
1729385,Wolves,161,2,54,55,FormationChange,3-4-2-1
1729385,Wolves,161,1,0,0,FormationSet,3-4-2-1
1729376,Man Utd,32,2,65,34,FormationChange,4-2-3-1
1729376,Man Utd,32,2,79,2,FormationChange,4-2-3-1
1729376,Man Utd,32,1,0,0,FormationSet,4-2-3-1
1729379,Sheff Utd,163,2,76,1,FormationChange,3-5-2
1729379,Chelsea,15,2,81,42,FormationChange,4-2-3-1
1729379,Sheff Utd,163,2,86,5,FormationChange,4-2-3-1
1729379,Sheff Utd,163,2,90,52,FormationChange,4-2-3-1
1729379,Chelsea,15,2,92,24,FormationChange,4-2-3-1
1729379,Chelsea,15,1,0,0,FormationSet,4-2-3-1
1729382,Tottenham,30,2,75,48,FormationChange,4-2-3-1
1729382,Nottingham Forest,174,2,86,18,FormationChange,4-2-3-1
1729382,Tottenham,30,1,0,0,FormationSet,4-2-3-1
1729388,Bournemouth,183,1,38,50,FormationChange,4-2-3-1
1729388,Bournemouth,183,2,75,25,FormationChange,4-2-3-1
1729388,Man Utd,32,1,0,0,FormationSet,4-2-3-1
1729394,Sheff Utd,163,2,57,7,FormationChange,3-5-2
1729394,Brentford,189,2,78,19,FormationChange,4-3-3
1729394,Brentford,189,2,90,18,FormationChange,3-5-2
1729394,Brentford,189,1,0,0,FormationSet,4-3-3
1729397,Burnley,184,2,66,58,FormationChange,4-4-2
1729397,Brighton,211,2,76,35,FormationChange,4-2-3-1
1729397,Burnley,184,1,0,0,FormationSet,4-4-2
1729407,Man City,167,2,80,22,FormationChange,4-2-3-1
1729407,Luton,95,2,88,7,FormationChange,3-4-2-1
1729407,Luton,95,1,0,0,FormationSet,3-4-2-1
1729410,Tottenham,30,2,57,12,FormationChange,4-2-3-1
1729410,Tottenham,30,2,80,34,FormationChange,4-2-3-1
1729410,Newcastle,23,2,88,13,FormationChange,5-4-1
1729410,Newcastle,23,1,0,0,FormationSet,4-3-3
1729413,Wolves,161,2,58,29,FormationChange,18
1729413,Nottingham Forest,174,2,65,20,FormationChange,4-2-3-1
1729413,Wolves,161,2,87,11,FormationChange,18
1729413,Nottingham Forest,174,1,0,0,FormationSet,4-2-3-1
1729391,Arsenal,13,2,78,24,FormationChange,4-3-3
1729391,Arsenal,13,2,87,21,FormationChange,3-5-2
1729391,Aston Villa,24,1,0,0,FormationSet,4-2-3-1
1729403,Liverpool,26,2,45,0,FormationChange,4-3-3
1729403,Liverpool,26,2,65,57,FormationChange,4-3-3
1729403,Liverpool,26,2,81,55,FormationChange,4-3-3
1729403,Liverpool,26,1,0,0,FormationSet,4-3-3
1729416,Fulham,170,1,0,0,FormationSet,4-2-3-1
1729400,Everton,31,2,45,1,FormationChange,4-4-1-1
1729400,Chelsea,15,2,71,43,FormationChange,4-2-3-1
1729400,Chelsea,15,2,79,37,FormationChange,4-2-3-1
1729400,Chelsea,15,1,0,0,FormationSet,4-2-3-1
1729433,Luton,95,2,45,0,FormationChange,4-3-3
1729433,Luton,95,2,70,35,FormationChange,4-3-3
1729433,Brentford,189,2,71,0,FormationChange,4-3-3
1729433,Brentford,189,2,81,59,FormationChange,4-3-3
1729433,Brentford,189,1,0,0,FormationSet,4-3-3
1729439,Burnley,184,2,58,57,FormationChange,5
1729439,Sheff Utd,163,2,67,32,FormationChange,4-2-3-1
1729439,Sheff Utd,163,2,77,47,FormationChange,4-2-3-1
1729439,Burnley,184,2,84,15,FormationChange,4-4-2
1729439,Burnley,184,1,0,0,FormationSet,4-4-2
1729311,Wolves,161,2,50,41,FormationChange,5-3-2
1729311,Arsenal,13,2,79,59,FormationChange,4-3-3
1729311,Wolves,161,1,0,0,FormationSet,4-4-2
1729419,Bournemouth,183,2,63,18,FormationChange,4-2-3-1
1729419,Bournemouth,183,2,81,38,FormationChange,4-4-2
1729419,Aston Villa,24,2,86,38,FormationChange,3-4-2-1
1729419,Bournemouth,183,1,0,0,FormationSet,4-2-3-1
1729424,West Ham,29,2,45,0,FormationChange,3-4-2-1
1729424,Crystal Palace,162,2,80,55,FormationChange,3-4-2-1
1729424,Crystal Palace,162,1,0,0,FormationSet,3-4-2-1
1729427,Everton,31,2,66,30,FormationChange,4-1-4-1
1729427,Nottingham Forest,174,2,79,30,FormationChange,4-2-3-1
1729427,Nottingham Forest,174,1,0,0,FormationSet,4-2-3-1
1729430,Fulham,170,1,0,0,FormationSet,4-2-3-1
1729409,Chelsea,15,2,66,12,FormationChange,3-4-3
1729409,Chelsea,15,2,78,2,FormationChange,5-4-1
1729409,Arsenal,13,1,0,0,FormationSet,4-3-3
1729418,Newcastle,23,2,64,18,FormationChange,3-4-2-1
1729418,Crystal Palace,162,1,0,0,FormationSet,3-4-2-1
1729421,Everton,31,1,0,0,FormationSet,4-4-1-1
1729429,Man Utd,32,2,63,56,FormationChange,4-2-3-1
1729429,Man Utd,32,1,0,0,FormationSet,4-2-3-1
1729435,Wolves,161,2,45,0,FormationChange,5-3-2
1729435,Wolves,161,2,54,42,FormationChange,5-4-1
1729435,Bournemouth,183,2,80,58,FormationChange,4-2-3-1
1729435,Wolves,161,2,92,17,FormationChange,5-4-1
1729435,Wolves,161,2,93,3,FormationChange,4-4-2
1729435,Wolves,161,1,0,0,FormationSet,4-1-4-1
1729412,Brighton,211,2,55,56,FormationChange,4-2-3-1
1729412,Man City,167,2,78,19,FormationChange,4-1-4-1
1729412,Brighton,211,1,0,0,FormationSet,4-2-3-1
1729317,Aston Villa,24,1,26,27,FormationChange,4-4-1-1
1729317,Aston Villa,24,2,74,37,FormationChange,3-5-2
1729317,Aston Villa,24,1,0,0,FormationSet,4-4-1-1
1729320,Brentford,189,2,76,53,FormationChange,4-3-3
1729320,Everton,31,1,0,0,FormationSet,4-4-1-1
1729323,Crystal Palace,162,2,85,10,FormationChange,4-2-3-1
1729323,Fulham,170,1,0,0,FormationSet,4-2-3-1
1729326,Man Utd,32,1,0,0,FormationSet,4-2-3-1
1729329,Newcastle,23,2,65,49,FormationChange,4-4-2
1729329,Sheff Utd,163,2,66,19,FormationChange,3-5-2
1729329,Newcastle,23,1,0,0,FormationSet,4-3-3
1729338,Liverpool,26,2,78,6,FormationChange,4-3-3
1729338,Liverpool,26,2,90,46,FormationChange,4-3-3
1729338,West Ham,29,1,0,0,FormationSet,4-2-3-1
1729345,Luton,95,2,65,21,FormationChange,3-4-2-1
1729345,Luton,95,2,77,11,FormationChange,18
1729345,Wolves,161,1,0,0,FormationSet,3-5-1-1
1729314,Bournemouth,183,2,66,48,FormationChange,4-2-3-1
1729314,Brighton,211,2,73,37,FormationChange,4-2-3-1
1729314,Brighton,211,2,87,49,FormationChange,4-2-3-1
1729314,Bournemouth,183,1,0,0,FormationSet,4-4-2
1729332,Man City,167,2,45,0,FormationChange,4-2-3-1
1729332,Man City,167,2,61,9,FormationChange,4-2-3-1
1729332,Nottingham Forest,174,2,73,34,FormationChange,5-4-1
1729332,Nottingham Forest,174,2,83,53,FormationChange,4-2-3-1
1729332,Nottingham Forest,174,1,0,0,FormationSet,5-4-1
1729335,Tottenham,30,2,63,10,FormationChange,4-2-3-1
1729335,Tottenham,30,2,87,8,FormationChange,4-2-3-1
1729335,Arsenal,13,2,88,27,FormationChange,5-4-1
1729335,Arsenal,13,1,0,0,FormationSet,4-3-3
1729334,Tottenham,30,2,67,13,FormationChange,4-2-3-1
1729334,Chelsea,15,1,0,0,FormationSet,4-2-3-1
1729369,Everton,31,2,66,52,FormationChange,4-4-1-1
1729369,Luton,95,2,88,12,FormationChange,3-4-2-1
1729369,Luton,95,1,0,0,FormationSet,3-4-2-1
1729348,Bournemouth,183,2,79,8,FormationChange,4-4-2
1729348,Bournemouth,183,2,88,55,FormationChange,4-4-2
1729348,Arsenal,13,1,0,0,FormationSet,4-3-3
1729351,Brentford,189,2,81,57,FormationChange,4-2-2-2
1729351,Brentford,189,1,0,0,FormationSet,4-3-3
1729357,Burnley,184,2,61,55,FormationChange,4-2-3-1
1729357,Newcastle,23,2,68,28,FormationChange,4-4-2
1729357,Burnley,184,1,0,0,FormationSet,4-2-3-1
1729372,Wolves,161,2,45,0,FormationChange,3-4-2-1
1729372,Man City,167,2,68,22,FormationChange,4-2-3-1
1729372,Wolves,161,2,75,40,FormationChange,3-4-2-1
1729372,Wolves,161,1,0,0,FormationSet,3-5-2
1729375,Sheff Utd,163,2,73,28,FormationChange,3-5-2
1729375,Nottingham Forest,174,2,82,23,FormationChange,5-4-1
1729375,Sheff Utd,163,1,0,0,FormationSet,3-5-2
1729354,Aston Villa,24,1,25,10,FormationChange,4-2-3-1
1729354,Aston Villa,24,2,89,37,FormationChange,4-4-2
1729354,Brighton,211,2,92,36,FormationChange,4-2-3-1
1729354,Brighton,211,1,0,0,FormationSet,4-2-3-1
1729360,West Ham,29,2,75,56,FormationChange,3-4-3
1729360,Chelsea,15,2,82,3,FormationChange,4-2-3-1
1729360,Chelsea,15,2,88,56,FormationChange,4-2-3-1
1729360,West Ham,29,1,0,0,FormationSet,4-2-3-1
1729366,Tottenham,30,2,60,39,FormationChange,4-2-3-1
1729366,Liverpool,26,1,0,0,FormationSet,4-3-3
1729363,Man Utd,32,2,82,25,FormationChange,4-2-3-1
1729363,Crystal Palace,162,1,0,0,FormationSet,3-4-2-1
1729378,Brentford,189,2,62,29,FormationChange,4-3-3
1729378,Brentford,189,2,74,0,FormationChange,4-4-2
1729378,Bournemouth,183,2,80,34,FormationChange,4-2-3-1
1729378,Brentford,189,2,100,39,FormationChange,4-4-2
1729378,Brentford,189,1,0,0,FormationSet,4-3-3
1729384,Sheff Utd,163,2,60,54,FormationChange,3-5-2
1729384,Sheff Utd,163,2,65,50,FormationChange,3-5-2
1729384,Everton,31,2,68,38,FormationChange,4-4-1-1
1729384,Everton,31,1,0,0,FormationSet,4-4-1-1
1729387,Man City,167,1,21,48,FormationChange,4-2-3-1
1729387,Fulham,170,2,45,1,FormationChange,4-2-3-1
1729387,Fulham,170,2,73,25,FormationChange,4-3-3
1729387,Man City,167,2,74,39,FormationChange,4-2-3-1
1729387,Man City,167,2,81,48,FormationChange,4-2-3-1
1729387,Man City,167,1,0,0,FormationSet,4-2-3-1
1729393,Newcastle,23,1,0,0,FormationSet,4-3-3
1729396,Chelsea,15,2,57,24,FormationChange,4-2-3-1
1729396,Nottingham Forest,174,2,71,24,FormationChange,5-4-1
1729396,Chelsea,15,2,78,27,FormationChange,3-4-2-1
1729396,Nottingham Forest,174,2,86,1,FormationChange,4-4-2
1729396,Chelsea,15,1,0,0,FormationSet,4-2-3-1
1729399,Tottenham,30,2,45,0,FormationChange,4-3-3
1729399,Burnley,184,2,71,33,FormationChange,4-4-2
1729399,Tottenham,30,2,74,42,FormationChange,4-3-3
1729399,Burnley,184,2,87,43,FormationChange,4-4-2
1729399,Tottenham,30,2,87,58,FormationChange,4-3-3
1729399,Tottenham,30,1,0,0,FormationSet,4-3-3
1729402,West Ham,29,2,74,53,FormationChange,4-2-3-1
1729402,West Ham,29,1,0,0,FormationSet,4-2-3-1
1729405,Wolves,161,2,60,30,FormationChange,3-4-2-1
1729405,Crystal Palace,162,2,69,10,FormationChange,3-4-2-1
1729405,Wolves,161,2,78,25,FormationChange,3-4-2-1
1729405,Crystal Palace,162,2,87,49,FormationChange,5-3-2
1729405,Wolves,161,2,90,20,FormationChange,3-4-2-1
1729405,Crystal Palace,162,1,0,0,FormationSet,3-4-2-1
1729390,Man Utd,32,2,74,40,FormationChange,4-2-3-1
1729390,Man Utd,32,2,87,18,FormationChange,4-2-3-1
1729390,Arsenal,13,2,92,7,FormationChange,5-4-1
1729390,Arsenal,13,1,0,0,FormationSet,4-3-3
1729381,Aston Villa,24,2,64,2,FormationChange,4-2-3-1
1729381,Aston Villa,24,1,0,0,FormationSet,4-2-3-1
1729441,Tottenham,30,2,54,31,FormationChange,4-3-1-2
1729441,Man City,167,2,68,33,FormationChange,4-2-3-1
1729441,Tottenham,30,2,84,21,FormationChange,4-2-3-1
1729441,Tottenham,30,1,0,0,FormationSet,4-3-1-2
1729422,Brighton,211,2,45,0,FormationChange,4-2-3-1
1729422,Brighton,211,2,69,20,FormationChange,4-2-3-1
1729422,Chelsea,15,2,71,12,FormationChange,4-2-3-1
1729422,Chelsea,15,2,88,25,FormationChange,4-2-3-1
1729422,Chelsea,15,2,89,37,FormationChange,4-2-3-1
1729422,Chelsea,15,1,0,0,FormationSet,4-2-3-1
1729436,Newcastle,23,2,62,23,FormationChange,4-3-3
1729436,Newcastle,23,2,76,25,FormationChange,4-3-3
1729436,Man Utd,32,2,82,33,FormationChange,5-4-1
1729436,Man Utd,32,2,89,22,FormationChange,5-3-2
1729436,Newcastle,23,1,0,0,FormationSet,4-3-3
1729408,Arsenal,13,2,59,2,FormationChange,4-3-3
1729408,Arsenal,13,2,68,44,FormationChange,4-3-3
1729408,Everton,31,2,91,40,FormationChange,4-4-2
1729408,Arsenal,13,1,0,0,FormationSet,4-3-3
1729411,Brentford,189,2,73,30,FormationChange,3-4-2-1
1729411,Newcastle,23,2,80,41,FormationChange,5-4-1
1729411,Newcastle,23,1,0,0,FormationSet,4-3-3
1729414,Man Utd,32,2,74,43,FormationChange,4-2-2-2
1729414,Brighton,211,2,80,44,FormationChange,4-2-3-1
1729414,Man Utd,32,1,0,0,FormationSet,4-2-2-2
1729417,Burnley,184,1,0,0,FormationSet,4-4-2
1729420,Bournemouth,183,2,59,2,FormationChange,4-2-3-1
1729420,Bournemouth,183,2,69,18,FormationChange,4-2-3-1
1729420,Chelsea,15,1,0,0,FormationSet,4-2-3-1
1729426,Aston Villa,24,2,68,1,FormationChange,4-4-2
1729426,Crystal Palace,162,2,75,29,FormationChange,3-4-2-1
1729426,Crystal Palace,162,2,87,12,FormationChange,3-4-2-1
1729426,Crystal Palace,162,1,0,0,FormationSet,3-4-2-1
1729428,Wolves,161,1,28,31,FormationChange,3-5-1-1
1729428,Wolves,161,2,62,10,FormationChange,3-5-1-1
1729428,Liverpool,26,2,80,28,FormationChange,4-3-3
1729428,Wolves,161,2,84,0,FormationChange,3-5-1-1
1729428,Wolves,161,1,0,0,FormationSet,3-5-1-1
1729431,Luton,95,1,16,56,FormationChange,3-4-3
1729431,Luton,95,1,0,0,FormationSet,3-4-3
1729434,West Ham,29,2,70,23,FormationChange,4-2-3-1
1729434,West Ham,29,2,80,43,FormationChange,4-2-3-1
1729434,Man City,167,1,0,0,FormationSet,4-1-4-1
1729437,Sheff Utd,163,1,4,43,FormationChange,5-3-2
1729437,Sheff Utd,163,2,69,16,FormationChange,5-3-2
1729437,Tottenham,30,2,87,50,FormationChange,4-2-3-1
1729437,Sheff Utd,163,1,0,0,FormationSet,5-3-2
1640674,Crystal Palace,162,2,85,45,FormationChange,4-2-3-1
1640674,Arsenal,13,2,92,19,FormationChange,5-3-2
1640674,Crystal Palace,162,1,0,0,FormationSet,4-2-3-1
1640676,Aston Villa,24,2,45,0,FormationChange,4-2-3-1
1640676,Bournemouth,183,1,0,0,FormationSet,3-4-2-1
1640681,Chelsea,15,2,64,54,FormationChange,3-4-3
1640681,Everton,31,2,69,22,FormationChange,5-4-1
1640681,Chelsea,15,2,74,17,FormationChange,3-4-3
1640681,Everton,31,1,0,0,FormationSet,5-4-1
1640675,Liverpool,26,2,55,55,FormationChange,4-3-3
1640675,Liverpool,26,2,58,32,FormationChange,4-3-3
1640675,Fulham,170,2,74,11,FormationChange,4-2-3-1
1640675,Fulham,170,1,0,0,FormationSet,4-2-3-1
1640677,Leeds,19,2,84,3,FormationChange,4-2-3-1
1640677,Wolves,161,1,0,0,FormationSet,4-2-3-1
1640679,Nottingham Forest,174,2,82,18,FormationChange,4-2-3-1
1640679,Newcastle,23,2,92,25,FormationChange,5-4-1
1640679,Newcastle,23,1,0,0,FormationSet,4-3-3
1640680,Southampton,18,2,45,1,FormationChange,5-4-1
1640680,Southampton,18,2,74,41,FormationChange,5-3-2
1640680,Tottenham,30,1,0,0,FormationSet,3-4-2-1
1640678,Brentford,189,2,58,28,FormationChange,4-3-3
1640678,Leicester,14,2,72,40,FormationChange,18
1640678,Brentford,189,2,83,6,FormationChange,5-4-1
1640678,Leicester,14,1,0,0,FormationSet,3-5-1-1
1640682,Man Utd,32,2,52,36,FormationChange,4-3-3
1640682,Brighton,211,2,52,37,FormationChange,4-3-1-2
1640682,Brighton,211,2,75,5,FormationChange,3-4-2-1
1640682,Brighton,211,2,80,30,FormationChange,4-2-3-1
1640682,Man Utd,32,1,0,0,FormationSet,4-3-3
1640683,West Ham,29,2,45,0,FormationChange,4-2-3-1
1640683,West Ham,29,2,67,2,FormationChange,4-4-1-1
1640683,Man City,167,2,77,52,FormationChange,4-3-3
1640683,West Ham,29,2,91,57,FormationChange,4-4-1-1
1640683,West Ham,29,1,0,0,FormationSet,4-2-3-1
1640684,Leicester,14,2,62,46,FormationChange,4-3-3
1640684,Leicester,14,2,69,20,FormationChange,3
1640684,Arsenal,13,2,83,56,FormationChange,4-2-3-1
1640684,Arsenal,13,1,0,0,FormationSet,4-3-3
1640685,Everton,31,2,63,17,FormationChange,3-4-3
1640685,Everton,31,2,80,23,FormationChange,4-2-3-1
1640685,Aston Villa,24,2,94,54,FormationChange,5-4-1
1640685,Aston Villa,24,1,0,0,FormationSet,3
1640686,Brentford,189,2,79,32,FormationChange,5-3-2
1640686,Brentford,189,1,0,0,FormationSet,5-3-2
1640687,Brighton,211,2,74,37,FormationChange,3-4-2-1
1640687,Newcastle,23,1,0,0,FormationSet,4-3-3
1640690,Man City,167,2,64,15,FormationChange,4-3-3
1640690,Bournemouth,183,2,79,24,FormationChange,3-4-2-1
1640690,Bournemouth,183,1,0,0,FormationSet,3-4-2-1
1640692,Leeds,19,1,27,55,FormationChange,4-2-3-1
1640692,Leeds,19,2,45,0,FormationChange,4-2-3-1
1640692,Southampton,18,2,69,49,FormationChange,4-2-2-2
1640692,Leeds,19,2,84,2,FormationChange,4-2-3-1
1640692,Southampton,18,1,0,0,FormationSet,3-4-2-1
1640693,Fulham,170,2,85,25,FormationChange,4-2-3-1
1640693,Fulham,170,2,92,17,FormationChange,4-2-3-1
1640693,Wolves,161,1,0,0,FormationSet,4-2-3-1
1640688,Tottenham,30,2,56,39,FormationChange,4-4-2
1640688,Chelsea,15,2,72,27,FormationChange,3-4-2-1
1640688,Chelsea,15,1,0,0,FormationSet,3-5-2
1640691,West Ham,29,2,68,13,FormationChange,4-2-3-1
1640691,West Ham,29,1,0,0,FormationSet,4-3-3
1640689,Liverpool,26,2,62,59,FormationChange,4-3-3
1640689,Liverpool,26,2,78,37,FormationChange,4-3-3
1640689,Crystal Palace,162,2,78,38,FormationChange,5-4-1
1640689,Liverpool,26,1,0,0,FormationSet,4-3-3
1640694,Bournemouth,183,2,45,0,FormationChange,4-2-3-1
1640694,Arsenal,13,2,74,9,FormationChange,4-2-3-1
1640694,Arsenal,13,2,87,39,FormationChange,4-2-3-1
1640694,Bournemouth,183,1,0,0,FormationSet,19
1640695,Aston Villa,24,2,65,9,FormationChange,4-3-3
1640695,Crystal Palace,162,2,81,59,FormationChange,4-3-3
1640695,Crystal Palace,162,2,90,54,FormationChange,5-4-1
1640695,Aston Villa,24,1,0,0,FormationSet,4-3-3
1640696,Everton,31,2,57,1,FormationChange,3-4-3
1640696,Nottingham Forest,174,2,60,6,FormationChange,18
1640696,Nottingham Forest,174,2,83,11,FormationChange,18
1640696,Nottingham Forest,174,1,0,0,FormationSet,18
1640697,Brentford,189,2,59,20,FormationChange,3-4-3
1640697,Brentford,189,1,0,0,FormationSet,4-3-3
1640699,Leicester,14,2,64,46,FormationChange,4-2-3-1
1640699,Southampton,18,2,69,56,FormationChange,4-2-3-1
1640699,Leicester,14,2,75,29,FormationChange,4-2-3-1
1640699,Southampton,18,2,87,44,FormationChange,5-4-1
1640699,Leicester,14,1,0,0,FormationSet,4-1-4-1
1640702,Wolves,161,2,58,6,FormationChange,3-5-2
1640702,Tottenham,30,2,85,53,FormationChange,3-5-2
1640702,Wolves,161,1,0,0,FormationSet,3-5-2
1640698,Chelsea,15,2,45,0,FormationChange,21
1640698,Chelsea,15,2,63,22,FormationChange,21
1640698,Chelsea,15,2,76,59,FormationChange,19
1640698,Chelsea,15,2,86,20,FormationChange,19
